hour,weekday_name,distance_to_next_m,time_gap_hours
16,Tuesday,0.0,15.7675
14,Saturday,0.0,1.1616666666666666
22,Saturday,0.0,11.430833333333334
11,Monday,0.0,1.1605555555555556
16,Tuesday,0.0,16.148055555555555
16,Thursday,0.0,15.686111111111112
16,Tuesday,0.0,3.4425
12,Wednesday,0.0,1.2444444444444445
13,Friday,0.0,71.9675
13,Monday,0.0,70.79222222222222
9,Tuesday,0.0,1.183888888888889
11,Wednesday,0.0,1.3408333333333333
11,Tuesday,0.0,1.2341666666666666
13,Tuesday,0.0,1.0327777777777778
10,Thursday,0.0,1.208888888888889
12,Friday,0.0,1.7452777777777777
16,Tuesday,0.0,15.376111111111111
16,Wednesday,0.0,15.821388888888889
11,Thursday,0.0,1.0805555555555555
16,Thursday,0.0,15.927777777777777
14,Tuesday,0.0,1.4294444444444445
16,Tuesday,0.0,16.503888888888888
12,Wednesday,0.0,2.7941666666666665
11,Thursday,0.0,1.2933333333333332
15,Thursday,0.0,1.1072222222222223
13,Friday,0.0,1.5544444444444445
16,Monday,0.0,15.483055555555556
15,Tuesday,0.0,16.16638888888889
10,Wednesday,0.0,1.3655555555555556
14,Thursday,0.0,1.6916666666666667
8,Monday,0.0,1.1869444444444444
11,Monday,0.0,1.7416666666666667
15,Monday,0.0,17.041944444444443
14,Wednesday,0.0,1.0869444444444445
13,Thursday,0.0,1.0544444444444445
14,Thursday,0.0,1.1344444444444444
9,Tuesday,0.0,1.1844444444444444
11,Tuesday,0.0,1.356111111111111
10,Thursday,0.0,1.4272222222222222
12,Thursday,0.0,1.3280555555555555
12,Monday,0.0,1.6855555555555555
15,Monday,0.0,16.2275
11,Friday,0.0,1.2283333333333333
9,Monday,0.0,1.0925
13,Monday,0.0,1.0041666666666667
16,Tuesday,0.0,16.665555555555557
10,Wednesday,0.0,2.9991666666666665
13,Wednesday,0.0,2.0
16,Wednesday,0.0,16.089166666666667
9,Thursday,0.0,5.1575
14,Thursday,0.0,3.8319444444444444
18,Thursday,0.0,18.80388888888889
13,Friday,0.0,2.2680555555555557
10,Wednesday,0.0,1.5052777777777777
9,Thursday,0.0,1.0230555555555556
10,Monday,0.0,1.1533333333333333
16,Tuesday,0.0,15.921111111111111
13,Wednesday,0.0,1.1033333333333333
16,Wednesday,0.0,15.901944444444444
13,Friday,0.0,1.0069444444444444
14,Friday,0.0,1.0833333333333333
14,Monday,0.0,1.4041666666666666
16,Monday,0.0,15.5275
14,Tuesday,0.0,1.4366666666666668
14,Thursday,0.0,17.5975
12,Friday,0.0,1.0175
15,Friday,0.0,64.40861111111111
8,Monday,0.0,1.3155555555555556
13,Monday,0.0,1.8816666666666666
9,Tuesday,0.0,1.0405555555555555
11,Thursday,0.0,1.426111111111111
15,Thursday,0.0,16.939166666666665
13,Friday,0.0,1.0988888888888888
15,Tuesday,0.0,16.974444444444444
9,Wednesday,0.0,1.7586111111111111
12,Wednesday,0.0,1.1644444444444444
15,Wednesday,0.0,1.2677777777777777
16,Wednesday,0.0,15.264444444444445
8,Thursday,0.0,2.089722222222222
14,Thursday,0.0,2.0055555555555555
11,Friday,0.0,1.101388888888889
16,Monday,0.0,16.118055555555557
12,Tuesday,0.0,1.2566666666666666
16,Tuesday,0.0,15.712777777777777
10,Wednesday,0.0,1.2413888888888889
12,Wednesday,0.0,1.6325
16,Thursday,0.0,16.253611111111113
9,Friday,0.0,1.1616666666666666
14,Saturday,0.0,1.5852777777777778
8,Monday,0.0,1.0233333333333334
10,Monday,0.0,1.1772222222222222
11,Tuesday,0.0,1.1394444444444445
15,Tuesday,0.0,16.287222222222223
12,Wednesday,0.0,2.254722222222222
11,Thursday,0.0,21.1175
20,Friday,0.0,119.62333333333333
19,Wednesday,0.0,1.4769444444444444
8,Monday,0.0,1.6633333333333333
9,Monday,0.0,2.5869444444444443
13,Monday,0.0,18.850833333333334
11,Tuesday,0.0,1.7247222222222223
14,Tuesday,0.0,1.3175
8,Friday,0.0,1.201111111111111
10,Friday,0.0,1.4705555555555556
15,Friday,0.0,1.071388888888889
16,Friday,0.0,64.17277777777778
16,Monday,0.0,16.633055555555554
9,Tuesday,0.0,1.2483333333333333
16,Friday,0.0,18.815833333333334
12,Monday,0.0,1.0166666666666666
14,Monday,0.0,18.488333333333333
11,Tuesday,0.0,1.4216666666666666
13,Tuesday,0.0,1.6675
12,Wednesday,0.0,1.1636111111111112
13,Thursday,0.0,1.7958333333333334
16,Thursday,0.0,16.226111111111113
13,Friday,0.0,1.3222222222222222
10,Monday,0.0,3.547222222222222
14,Monday,0.0,1.288888888888889
16,Monday,0.0,15.989722222222222
10,Tuesday,0.0,1.0061111111111112
15,Tuesday,0.0,18.226388888888888
12,Thursday,0.0,1.1497222222222223
10,Friday,0.0,1.8566666666666667
11,Saturday,0.0,3.0547222222222223
14,Saturday,0.0,43.065555555555555
13,Tuesday,0.0,1.5872222222222223
8,Friday,0.0,1.3280555555555555
11,Saturday,0.0,12.908333333333333
0,Sunday,0.0,1.8972222222222221
8,Monday,0.0,2.5122222222222224
15,Monday,0.0,17.983888888888888
11,Wednesday,0.0,2.0855555555555556
14,Wednesday,0.0,1.2297222222222222
16,Wednesday,0.0,16.075833333333332
16,Tuesday,0.0,15.870277777777778
8,Thursday,0.0,1.0619444444444444
10,Friday,0.0,1.3816666666666666
11,Monday,0.0,1.248888888888889
16,Tuesday,0.0,21.028055555555557
11,Friday,0.0,7.3133333333333335
18,Friday,0.0,27.404166666666665
8,Monday,0.0,29.592222222222222
12,Friday,0.0,1.0216666666666667
13,Friday,0.0,26.70722222222222
11,Tuesday,0.0,1.5422222222222222
8,Wednesday,0.0,1.0758333333333334
11,Wednesday,0.0,1.146111111111111
10,Thursday,0.0,1.0730555555555557
11,Thursday,0.0,1.3697222222222223
12,Thursday,0.0,1.7902777777777779
11,Monday,0.0,1.4677777777777778
12,Thursday,0.0,1.0577777777777777
13,Thursday,0.0,1.8322222222222222
12,Friday,0.0,1.5552777777777778
12,Monday,0.0,1.0452777777777778
9,Tuesday,0.0,2.323611111111111
14,Tuesday,0.0,1.8388888888888888
8,Wednesday,0.0,1.57
15,Wednesday,0.0,16.7525
9,Thursday,0.0,1.0908333333333333
10,Tuesday,0.0,2.3594444444444442
13,Tuesday,0.0,1.0933333333333333
15,Tuesday,0.0,17.662777777777777
14,Wednesday,0.0,17.19638888888889
14,Friday,0.0,2.950833333333333
17,Friday,0.0,41.444722222222225
13,Monday,0.0,1.3833333333333333
15,Monday,0.0,17.16027777777778
15,Tuesday,0.0,1.1233333333333333
11,Wednesday,0.0,2.0930555555555554
9,Thursday,0.0,1.2475
11,Thursday,0.0,2.1766666666666667
14,Thursday,0.0,1.3444444444444446
12,Friday,0.0,1.5997222222222223
9,Saturday,0.0,4.960555555555556
16,Monday,0.0,15.329166666666667
15,Tuesday,0.0,1.0516666666666667
10,Wednesday,0.0,1.1947222222222222
18,Wednesday,0.0,1.8552777777777778
11,Monday,0.0,1.3002777777777779
11,Thursday,0.0,1.9288888888888889
15,Thursday,0.0,16.907222222222224
10,Saturday,0.0,31.718611111111112
16,Monday,0.0,15.675555555555556
9,Wednesday,0.0,1.5191666666666668
12,Wednesday,0.0,1.1822222222222223
13,Wednesday,0.0,2.3872222222222224
8,Thursday,0.0,1.1855555555555555
16,Thursday,0.0,15.9125
16,Monday,0.0,15.506944444444445
15,Tuesday,0.0,1.0802777777777777
9,Tuesday,0.0,1.755
10,Tuesday,0.0,2.033888888888889
12,Thursday,0.0,1.0583333333333333
15,Thursday,0.0,1.105
9,Friday,0.0,6.231944444444444
10,Tuesday,0.0,1.6302777777777777
13,Tuesday,0.0,1.6905555555555556
14,Wednesday,0.0,2.476111111111111
11,Thursday,0.0,2.626388888888889
16,Thursday,0.0,15.716666666666667
9,Friday,0.0,1.4691666666666667
12,Friday,0.0,1.8944444444444444
15,Sunday,0.0,2.9066666666666667
16,Monday,0.0,15.386944444444444
14,Wednesday,0.0,1.1047222222222222
9,Saturday,0.0,4.113333333333333
20,Saturday,0.0,2.0969444444444445
9,Monday,0.0,1.6222222222222222
11,Monday,0.0,1.3394444444444444
13,Monday,0.0,1.5197222222222222
16,Monday,0.0,16.114722222222223
9,Wednesday,0.0,1.0919444444444444
12,Thursday,0.0,1.0530555555555556
14,Thursday,0.0,1.1872222222222222
10,Friday,0.0,1.1877777777777778
11,Saturday,0.0,2.7505555555555556
9,Monday,0.0,1.6775
16,Monday,0.0,41.97611111111111
9,Thursday,0.0,1.8941666666666668
12,Thursday,0.0,1.0233333333333334
11,Monday,0.0,1.2766666666666666
11,Wednesday,0.0,1.7708333333333333
9,Thursday,0.0,1.0491666666666666
14,Thursday,0.0,1.5105555555555557
12,Friday,0.0,1.0572222222222223
15,Friday,0.0,1.0005555555555556
12,Wednesday,0.0,1.1030555555555555
12,Friday,0.0,1.505
16,Tuesday,0.0,15.559444444444445
11,Thursday,0.0,1.5611111111111111
11,Friday,0.0,1.3647222222222222
13,Friday,0.0,1.2655555555555555
13,Monday,0.0,1.2566666666666666
14,Monday,0.0,2.1547222222222224
16,Monday,0.0,15.472222222222221
14,Tuesday,0.0,1.125
16,Tuesday,0.0,15.421111111111111
15,Thursday,0.0,1.253611111111111
16,Thursday,0.0,15.352777777777778
14,Monday,0.0,1.1369444444444445
13,Tuesday,0.0,1.861388888888889
16,Tuesday,0.0,16.040555555555557
16,Thursday,0.0,15.325
13,Monday,0.0,1.28
14,Wednesday,0.0,1.6183333333333334
16,Wednesday,0.0,15.618611111111111
14,Friday,0.0,1.3233333333333333
8,Monday,0.0,1.2869444444444444
9,Monday,0.0,2.231388888888889
15,Wednesday,0.0,16.861944444444443
10,Monday,0.0,1.1605555555555556
9,Tuesday,0.0,1.1733333333333333
15,Tuesday,0.0,16.245833333333334
11,Wednesday,0.0,1.1411111111111112
8,Thursday,0.0,1.0433333333333332
10,Thursday,0.0,1.1525
14,Thursday,0.0,1.0083333333333333
8,Friday,0.0,1.0611111111111111
11,Friday,0.0,1.0497222222222222
13,Friday,0.0,1.0138888888888888
15,Saturday,0.0,9.756388888888889
0,Sunday,0.0,6.949722222222222
16,Thursday,0.0,15.480555555555556
8,Monday,0.0,1.0633333333333332
8,Tuesday,0.0,1.0116666666666667
9,Tuesday,0.0,1.1022222222222222
9,Wednesday,0.0,1.0394444444444444
14,Wednesday,0.0,1.0222222222222221
10,Thursday,0.0,1.0855555555555556
13,Monday,0.0,1.0530555555555556
10,Tuesday,0.0,1.1175
16,Monday,0.0,16.11138888888889
17,Tuesday,0.0,14.811944444444444
16,Thursday,0.0,14.246944444444445
17,Saturday,0.0,39.72027777777778
12,Tuesday,0.0,20.885555555555555
9,Tuesday,0.0,5.707222222222223
15,Tuesday,0.0,72.66027777777778
14,Monday,0.0,17.60972222222222
11,Wednesday,0.0,1.7622222222222221
16,Wednesday,0.0,15.9425
10,Thursday,0.0,2.1491666666666664
16,Thursday,0.0,15.402222222222223
11,Friday,0.0,1.07
22,Sunday,0.0,11.707777777777778
9,Tuesday,0.0,1.146388888888889
17,Wednesday,0.0,4.366388888888889
22,Wednesday,0.0,8.999444444444444
12,Friday,0.0,1.1152777777777778
14,Friday,0.0,1.101388888888889
8,Tuesday,0.0,1.0825
11,Tuesday,0.0,1.506388888888889
16,Tuesday,0.0,16.941111111111113
9,Thursday,0.0,1.1730555555555555
12,Friday,0.0,1.0230555555555556
14,Tuesday,0.0,1.0763888888888888
16,Tuesday,0.0,16.23111111111111
16,Wednesday,0.0,15.85361111111111
11,Saturday,0.0,1.8544444444444443
16,Saturday,0.0,26.110277777777778
10,Monday,0.0,1.346111111111111
14,Tuesday,0.0,1.8844444444444444
16,Tuesday,0.0,15.760833333333334
12,Friday,0.0,1.8575
17,Friday,0.0,28.916944444444443
12,Monday,0.0,1.126111111111111
16,Monday,0.0,15.805
16,Wednesday,0.0,16.269444444444446
8,Thursday,0.0,1.271388888888889
12,Wednesday,0.0,1.753611111111111
13,Thursday,0.0,1.8955555555555557
16,Monday,0.0,16.215
9,Tuesday,0.0,1.368611111111111
10,Tuesday,0.0,5.454722222222222
16,Tuesday,0.0,1.0955555555555556
9,Wednesday,0.0,2.548888888888889
16,Thursday,0.0,15.664166666666667
16,Saturday,0.0,18.45722222222222
8,Tuesday,0.0,1.3619444444444444
15,Tuesday,0.0,1.0647222222222221
9,Wednesday,0.0,1.103888888888889
11,Thursday,0.0,1.0997222222222223
16,Thursday,0.0,1.1852777777777779
13,Tuesday,0.0,1.3038888888888889
16,Tuesday,0.0,15.500555555555556
9,Monday,0.0,1.4336111111111112
15,Monday,0.0,16.462777777777777
11,Tuesday,0.0,2.7672222222222222
16,Tuesday,0.0,15.455277777777777
8,Wednesday,0.0,1.323888888888889
9,Thursday,0.0,1.5538888888888889
11,Friday,0.0,1.0719444444444444
10,Monday,0.0,1.1997222222222221
15,Monday,0.0,16.41138888888889
16,Tuesday,0.0,15.556111111111111
13,Wednesday,0.0,1.2102777777777778
8,Thursday,0.0,2.0605555555555557
8,Friday,0.0,2.4869444444444446
8,Monday,0.0,3.9411111111111112
20,Tuesday,0.0,13.521666666666667
9,Wednesday,0.0,2.318611111111111
12,Wednesday,0.0,3.682777777777778
10,Thursday,0.0,2.013611111111111
12,Monday,0.0,1.2577777777777779
16,Tuesday,0.0,15.706111111111111
12,Wednesday,0.0,1.0522222222222222
16,Wednesday,0.0,15.988888888888889
12,Thursday,0.0,1.306111111111111
16,Monday,0.0,16.254166666666666
8,Tuesday,0.0,1.0819444444444444
16,Tuesday,0.0,16.031666666666666
9,Friday,0.0,1.5772222222222223
12,Monday,0.0,1.2602777777777778
13,Wednesday,0.0,1.0208333333333333
10,Thursday,0.0,2.9430555555555555
15,Monday,0.0,1.065
16,Monday,0.0,15.751388888888888
14,Tuesday,0.0,1.041388888888889
16,Tuesday,0.0,15.349444444444444
16,Wednesday,0.0,16.090555555555557
8,Thursday,0.0,1.1275
15,Thursday,0.0,18.429166666666667
12,Friday,0.0,1.5933333333333333
15,Tuesday,0.0,17.280277777777776
9,Wednesday,0.0,1.2461111111111112
13,Wednesday,0.0,1.0502777777777779
10,Thursday,0.0,7.3502777777777775
8,Friday,0.0,1.2366666666666666
9,Friday,0.0,1.0247222222222223
10,Friday,0.0,1.038888888888889
8,Monday,0.0,1.6747222222222222
11,Monday,0.0,1.7227777777777777
14,Monday,0.0,1.0291666666666666
15,Monday,0.0,17.29
9,Tuesday,0.0,1.1297222222222223
13,Tuesday,0.0,1.5186111111111111
10,Wednesday,0.0,1.1869444444444444
13,Wednesday,0.0,1.168611111111111
14,Thursday,0.0,1.5577777777777777
15,Thursday,0.0,16.351388888888888
19,Tuesday,0.0,16.700833333333332
12,Friday,0.0,2.803611111111111
11,Saturday,0.0,1.0988888888888888
17,Sunday,0.0,18.06861111111111
16,Thursday,0.0,5.198611111111111
19,Saturday,0.0,37.17722222222222
9,Monday,0.0,1.48
14,Monday,0.0,1.2997222222222222
15,Monday,0.0,1.2866666666666666
19,Thursday,0.0,14.759722222222223
9,Friday,0.0,3.0566666666666666
13,Friday,0.0,4.210555555555556
17,Friday,0.0,1.5033333333333334
11,Monday,0.0,1.84
15,Monday,0.0,16.721944444444443
10,Wednesday,0.0,2.2488888888888887
12,Wednesday,0.0,1.511111111111111
11,Thursday,0.0,4.283333333333333
15,Thursday,0.0,1.021388888888889
11,Friday,0.0,1.235
10,Monday,0.0,2.73
16,Tuesday,0.0,14.875277777777777
7,Wednesday,0.0,2.091388888888889
10,Wednesday,0.0,2.241388888888889
13,Wednesday,0.0,19.144166666666667
13,Thursday,0.0,18.19
13,Wednesday,0.0,1.7766666666666666
14,Thursday,0.0,1.3080555555555555
16,Thursday,0.0,16.997777777777777
11,Friday,0.0,1.8183333333333334
10,Monday,0.0,1.0797222222222222
14,Monday,0.0,1.0263888888888888
8,Wednesday,0.0,1.4722222222222223
11,Wednesday,0.0,1.8108333333333333
13,Monday,0.0,1.1413888888888888
10,Wednesday,0.0,1.3516666666666666
13,Wednesday,0.0,1.2141666666666666
8,Thursday,0.0,2.644722222222222
13,Thursday,0.0,1.9852777777777777
10,Friday,0.0,1.5052777777777777
15,Friday,0.0,19.770555555555557
10,Tuesday,0.0,1.4088888888888889
10,Wednesday,0.0,1.2758333333333334
7,Thursday,0.0,1.0394444444444444
16,Tuesday,0.0,15.981111111111112
14,Wednesday,0.0,1.7219444444444445
10,Thursday,0.0,1.7419444444444445
13,Thursday,0.0,1.46
16,Thursday,0.0,16.40388888888889
10,Friday,0.0,1.0266666666666666
10,Monday,0.0,1.1163888888888889
16,Monday,0.0,16.854444444444443
16,Tuesday,0.0,15.678333333333333
8,Wednesday,0.0,1.626111111111111
12,Wednesday,0.0,1.7427777777777778
9,Thursday,0.0,1.0108333333333333
11,Thursday,0.0,1.0419444444444443
12,Thursday,0.0,3.6041666666666665
16,Thursday,0.0,16.475833333333334
16,Friday,0.0,64.48638888888888
10,Monday,0.0,1.5352777777777777
12,Tuesday,0.0,1.3172222222222223
16,Wednesday,0.0,47.91361111111111
16,Monday,0.0,16.063055555555554
10,Tuesday,0.0,1.4397222222222221
16,Tuesday,0.0,16.305555555555557
9,Wednesday,0.0,1.7780555555555555
8,Thursday,0.0,1.2075
14,Monday,0.0,2.386111111111111
14,Friday,0.0,1.3705555555555555
9,Tuesday,0.0,1.4022222222222223
9,Wednesday,0.0,1.225
13,Friday,0.0,1.2708333333333333
8,Tuesday,0.0,1.1291666666666667
10,Tuesday,0.0,1.1222222222222222
11,Friday,0.0,2.6519444444444447
9,Saturday,0.0,4.401388888888889
11,Monday,0.0,1.4102777777777777
15,Monday,0.0,16.18166666666667
12,Wednesday,0.0,1.3825
16,Wednesday,0.0,16.179444444444446
13,Friday,0.0,1.7763888888888888
15,Saturday,0.0,1.9080555555555556
9,Sunday,0.0,4.150555555555556
10,Thursday,0.0,1.1158333333333332
17,Friday,0.0,15.94361111111111
13,Wednesday,0.0,1.1552777777777778
13,Wednesday,0.0,1.2447222222222223
16,Thursday,0.0,15.331944444444444
10,Monday,0.0,1.386388888888889
16,Wednesday,0.0,18.261111111111113
10,Thursday,0.0,3.2980555555555555
11,Tuesday,0.0,1.18
11,Monday,0.0,2.9591666666666665
11,Tuesday,0.0,1.6730555555555555
14,Thursday,0.0,18.828055555555554
9,Friday,0.0,1.4658333333333333
11,Friday,0.0,1.0780555555555555
12,Friday,0.0,2.211388888888889
10,Sunday,0.0,8.74638888888889
13,Tuesday,0.0,1.0944444444444446
11,Wednesday,0.0,1.1066666666666667
12,Wednesday,0.0,26.077222222222222
16,Friday,0.0,20.093611111111112
13,Monday,0.0,1.9530555555555555
12,Tuesday,0.0,1.0091666666666668
16,Tuesday,0.0,16.33138888888889
12,Wednesday,0.0,1.1883333333333332
14,Wednesday,0.0,1.1469444444444445
8,Thursday,0.0,1.06
11,Thursday,0.0,1.1888888888888889
15,Thursday,0.0,1.7616666666666667
16,Thursday,0.0,15.292777777777777
18,Saturday,0.0,42.61527777777778
12,Monday,0.0,50.690555555555555
17,Thursday,0.0,24.1775
17,Friday,0.0,21.10611111111111
16,Monday,0.0,15.114166666666666
16,Tuesday,0.0,15.695
17,Thursday,0.0,14.312777777777777
16,Wednesday,0.0,15.887777777777778
16,Thursday,0.0,15.187777777777777
8,Saturday,0.0,35.035833333333336
16,Monday,0.0,1.0827777777777778
13,Tuesday,0.0,1.8855555555555557
15,Tuesday,0.0,16.18027777777778
17,Friday,0.0,19.216666666666665
12,Saturday,0.0,9.957222222222223
13,Monday,0.0,1.0327777777777778
17,Monday,0.0,2.106388888888889
16,Wednesday,0.0,15.704166666666667
11,Monday,0.0,1.2
16,Monday,0.0,16.025
8,Wednesday,0.0,1.055
11,Thursday,0.0,4.315
8,Monday,0.0,1.0494444444444444
16,Monday,0.0,16.068055555555556
10,Tuesday,0.0,1.0583333333333333
14,Tuesday,0.0,1.1444444444444444
16,Thursday,0.0,15.650833333333333
13,Friday,0.0,1.005
16,Friday,0.0,64.0275
14,Monday,0.0,1.1755555555555555
15,Thursday,0.0,17.50638888888889
17,Saturday,0.0,23.08972222222222
17,Sunday,0.0,1.4505555555555556
14,Monday,0.0,1.1116666666666666
13,Tuesday,0.0,2.924166666666667
14,Friday,0.0,1.198611111111111
11,Tuesday,0.0,1.9597222222222221
10,Monday,0.0,1.4952777777777777
12,Wednesday,0.0,1.495
13,Friday,0.0,1.0455555555555556
14,Friday,0.0,1.5819444444444444
10,Monday,0.0,2.2919444444444443
13,Monday,0.0,1.0741666666666667
16,Monday,0.0,16.8725
13,Wednesday,0.0,1.2575
13,Friday,0.0,1.0133333333333334
13,Wednesday,0.0,2.049722222222222
8,Friday,0.0,1.6897222222222221
11,Friday,0.0,1.3697222222222223
14,Saturday,0.0,3.5658333333333334
11,Monday,0.0,1.2916666666666667
16,Monday,0.0,15.914166666666667
18,Tuesday,0.0,3.3961111111111113
16,Thursday,0.0,15.5325
12,Friday,0.0,1.1191666666666666
13,Monday,0.0,2.1552777777777776
15,Monday,0.0,16.56833333333333
9,Tuesday,0.0,1.9016666666666666
16,Wednesday,0.0,15.600277777777778
15,Monday,0.0,17.088333333333335
14,Tuesday,0.0,1.1283333333333334
16,Wednesday,0.0,15.583333333333334
9,Monday,0.0,1.0625
15,Monday,0.0,15.972777777777777
11,Tuesday,0.0,1.0163888888888888
14,Tuesday,0.0,1.5841666666666667
16,Wednesday,0.0,16.790555555555557
15,Thursday,0.0,16.862222222222222
10,Tuesday,0.0,2.339722222222222
11,Wednesday,0.0,1.075
13,Wednesday,0.0,1.0711111111111111
15,Wednesday,0.0,16.26222222222222
16,Thursday,0.0,16.475277777777777
12,Friday,0.0,1.5441666666666667
10,Wednesday,0.0,1.1608333333333334
12,Wednesday,0.0,2.473888888888889
16,Wednesday,0.0,17.046666666666667
11,Friday,0.0,1.8797222222222223
12,Friday,0.0,1.5463888888888888
10,Monday,0.0,1.0608333333333333
9,Tuesday,0.0,1.3802777777777777
13,Tuesday,0.0,1.7038888888888888
14,Tuesday,0.0,1.6016666666666666
11,Wednesday,0.0,1.3825
16,Wednesday,0.0,16.213055555555556
15,Friday,0.0,65.22694444444444
10,Monday,0.0,2.515833333333333
15,Wednesday,0.0,17.183888888888887
10,Thursday,0.0,1.0280555555555555
12,Thursday,0.0,1.2530555555555556
9,Monday,0.0,1.9427777777777777
12,Monday,0.0,1.6177777777777778
16,Wednesday,0.0,16.070833333333333
9,Thursday,0.0,1.0905555555555555
13,Thursday,0.0,1.2866666666666666
13,Monday,0.0,28.786666666666665
15,Friday,0.0,64.34138888888889
8,Monday,0.0,3.977222222222222
9,Thursday,0.0,1.0822222222222222
10,Thursday,0.0,1.146111111111111
12,Thursday,0.0,1.89
11,Tuesday,0.0,1.0844444444444445
13,Tuesday,0.0,1.9355555555555555
16,Wednesday,0.0,16.060277777777777
14,Thursday,0.0,1.1655555555555555
18,Saturday,0.0,1.9461111111111111
16,Monday,0.0,15.804166666666667
7,Tuesday,0.0,1.1872222222222222
14,Wednesday,0.0,1.658611111111111
9,Thursday,0.0,2.1083333333333334
12,Thursday,0.0,1.7283333333333333
9,Friday,0.0,2.0641666666666665
10,Monday,0.0,1.041111111111111
8,Tuesday,0.0,1.3991666666666667
12,Tuesday,0.0,1.2855555555555556
10,Thursday,0.0,1.3205555555555555
11,Thursday,0.0,1.033611111111111
13,Thursday,0.0,1.1977777777777778
15,Thursday,0.0,16.905277777777776
9,Friday,0.0,1.2247222222222223
10,Friday,0.0,2.4544444444444444
14,Friday,0.0,1.0472222222222223
12,Monday,0.0,1.083611111111111
9,Tuesday,0.0,1.0147222222222223
13,Tuesday,0.0,1.0219444444444445
15,Tuesday,0.0,16.72972222222222
9,Wednesday,0.0,1.2777777777777777
11,Wednesday,0.0,1.0880555555555556
11,Thursday,0.0,1.0319444444444446
16,Thursday,0.0,1.4213888888888888
13,Friday,0.0,1.6163888888888889
11,Monday,0.0,1.2277777777777779
10,Wednesday,0.0,1.1291666666666667
8,Thursday,0.0,2.36
10,Thursday,0.0,1.8033333333333332
13,Thursday,0.0,2.501388888888889
15,Thursday,0.0,16.941388888888888
12,Friday,0.0,1.971111111111111
11,Monday,0.0,2.729722222222222
15,Monday,0.0,1.1719444444444445
16,Monday,0.0,15.515555555555556
9,Tuesday,0.0,1.2358333333333333
12,Tuesday,0.0,1.9436111111111112
14,Tuesday,0.0,18.201666666666668
10,Wednesday,0.0,1.7508333333333332
8,Thursday,0.0,1.1527777777777777
9,Thursday,0.0,1.1219444444444444
10,Thursday,0.0,1.39
12,Thursday,0.0,1.201111111111111
14,Thursday,0.0,1.2366666666666666
10,Friday,0.0,1.573888888888889
14,Friday,0.0,1.1702777777777778
12,Monday,0.0,1.1072222222222223
14,Tuesday,0.0,1.1794444444444445
14,Thursday,0.0,1.6375
13,Tuesday,0.0,1.1855555555555555
13,Wednesday,0.0,1.0644444444444445
16,Wednesday,0.0,16.496388888888887
11,Thursday,0.0,1.5047222222222223
12,Thursday,0.0,1.8191666666666666
14,Thursday,0.0,17.482777777777777
13,Friday,0.0,1.8511111111111112
10,Wednesday,0.0,1.0194444444444444
14,Wednesday,0.0,1.1344444444444444
9,Friday,0.0,1.9158333333333333
12,Friday,0.0,1.0908333333333333
15,Friday,0.0,1.3441666666666667
15,Monday,0.0,1.1872222222222222
14,Wednesday,0.0,1.3602777777777777
19,Wednesday,0.0,6.743888888888889
15,Tuesday,0.0,1.3525
17,Tuesday,0.0,15.429444444444444
10,Friday,0.0,1.2661111111111112
12,Friday,0.0,1.041388888888889
18,Friday,0.0,17.903333333333332
10,Monday,0.0,1.4188888888888889
10,Tuesday,0.0,1.198611111111111
16,Wednesday,0.0,16.625
11,Friday,0.0,1.425
13,Friday,0.0,2.0388888888888888
15,Monday,0.0,16.881666666666668
13,Tuesday,0.0,1.613611111111111
16,Tuesday,0.0,15.273888888888889
13,Wednesday,0.0,1.0144444444444445
16,Wednesday,0.0,15.354166666666666
8,Friday,0.0,1.378611111111111
15,Friday,0.0,1.0061111111111112
16,Friday,0.0,19.13722222222222
10,Sunday,0.0,5.571111111111111
16,Sunday,0.0,4.562777777777778
16,Monday,0.0,15.715277777777779
15,Tuesday,0.0,1.0247222222222223
16,Tuesday,0.0,15.563333333333333
13,Wednesday,0.0,1.2872222222222223
11,Friday,0.0,1.1391666666666667
14,Friday,0.0,1.3155555555555556
16,Friday,0.0,64.05277777777778
10,Tuesday,0.0,1.1558333333333333
9,Thursday,0.0,1.2480555555555555
16,Thursday,0.0,15.448611111111111
12,Friday,0.0,1.3358333333333334
15,Saturday,0.0,29.886111111111113
16,Monday,0.0,15.149722222222222
15,Wednesday,0.0,16.415
10,Thursday,0.0,1.7486111111111111
13,Thursday,0.0,1.2738888888888888
16,Thursday,0.0,15.211666666666666
14,Monday,0.0,1.0477777777777777
16,Monday,0.0,16.12638888888889
13,Tuesday,0.0,1.3505555555555555
16,Wednesday,0.0,15.973333333333333
11,Thursday,0.0,1.0522222222222222
13,Monday,0.0,2.2930555555555556
15,Monday,0.0,17.506944444444443
13,Tuesday,0.0,1.706388888888889
11,Wednesday,0.0,1.6258333333333332
13,Thursday,0.0,1.1066666666666667
16,Thursday,0.0,17.246111111111112
9,Friday,0.0,1.1941666666666666
10,Friday,0.0,1.3763888888888889
15,Friday,0.0,1.1444444444444444
16,Friday,0.0,63.399166666666666
11,Monday,0.0,4.014444444444444
9,Tuesday,0.0,1.4258333333333333
11,Tuesday,0.0,1.0319444444444446
14,Tuesday,0.0,1.658611111111111
16,Tuesday,0.0,15.652777777777779
8,Wednesday,0.0,1.0872222222222223
10,Wednesday,0.0,1.1752777777777779
16,Wednesday,0.0,15.974166666666667
13,Friday,0.0,1.118611111111111
16,Friday,0.0,63.70944444444444
9,Monday,0.0,1.065
