hour,speed_kmh,time_gap_hours,distance_to_next_m
13,0.3434102160291833,24.50722222222222,8416.030477608536
16,0.4747867939673209,41.16722222222222,19545.653455429136
16,0.0,86.49972222222222,0.0
16,0.4615750861926011,42.345555555555556,19545.653455429136
17,0.15525737722129432,62.82083333333333,9753.397818189393
17,0.08016926311435618,62.625277777777775,5020.62237177631
16,0.0,63.76027777777778,0.0
15,0.01784227546847549,40.138333333333335,716.1592001788254
16,0.01286536796344922,49.03777777777778,630.8890552209642
13,162.02643383128643,0.004722222222222222,765.1248264255192
13,0.4567630797763382,42.791666666666664,19545.653455429136
15,0.07076239218791454,112.67722222222223,7973.309789533689
15,102.01664352340258,0.0075,765.1248264255192
11,0.46126217664121966,44.00416666666667,20297.45769794967
15,0.32286173715276983,30.23027777777778,9760.199997944108
17,0.0,39.964166666666664,0.0
12,0.048168335344475316,405.77805555555557,19545.653455429136
14,0.263451539702039,28.128055555555555,7410.379544935603
14,0.0,41.56444444444445,0.0
13,125.20224432417588,0.006111111111111111,765.1248264255192
16,0.7119769202801011,29.335,20885.842956416767
22,0.6782861239843931,37.14805555555556,25197.010616334683
17,261.5428074683154,0.028333333333333332,7410.379544935603
10,0.0,45.55027777777778,0.0
9,114.76872396382788,0.006666666666666667,765.1248264255192
15,0.48509743015983847,40.29222222222222,19545.653455429136
16,0.0,63.48638888888889,0.0
11,125.20224432417588,0.006111111111111111,765.1248264255192
19,0.15273382087179022,47.06111111111111,7187.82331447186
10,183.62995834212464,0.004166666666666667,765.1248264255192
17,142.60032780866942,0.007222222222222222,1029.8912563959457
15,0.4761619259108158,41.04833333333333,19545.653455429136
14,0.015392537810942245,46.52638888888889,716.1592001788254
13,0.4735972604179094,42.85805555555555,20297.45769794967
11,105.94036058199498,0.007222222222222222,765.1248264255192
12,102.01664352340258,0.0075,765.1248264255192
6,0.14812227600862007,102.64972222222222,15204.710487208182
13,0.0,71.9675,0.0
13,0.0,70.79222222222222,0.0
15,0.8544918489028596,24.767777777777777,21163.86422654849
15,0.3039496865639088,64.30555555555556,19545.653455429136
14,105.94036058199498,0.007222222222222222,765.1248264255192
9,110.17797500527477,0.006944444444444444,765.1248264255192
20,0.5410644718838036,36.12444444444444,19545.653455429136
14,181.1444662952047,0.008055555555555555,1459.2193118224823
22,257.35354090465086,0.013055555555555556,3359.8934506996084
11,0.2664536882520811,29.220555555555556,7785.924800552617
13,133.83089180723672,0.015555555555555555,2081.8138725570157
16,0.012025275043687627,63.62638888888889,765.1248264255192
17,117.13735103827669,0.012222222222222223,1431.6787349122708
16,1.1507113941953016,43.71222222222222,50300.15217670817
15,0.018393529092506022,41.5975,765.1248264255192
13,0.07591607272711696,67.05805555555555,5090.784222494605
11,0.06551085370878985,44.46333333333333,2912.830925405159
13,162.02643383128643,0.004722222222222222,765.1248264255192
15,145.0211815665646,0.07222222222222222,10473.752002029665
20,0.5571632637372954,36.43,20297.45769794967
18,0.28649912862340304,25.865277777777777,7410.379544935603
16,0.4559432402596103,42.868611111111115,19545.653455429136
15,0.0,64.40861111111111,0.0
17,184.15522290312654,0.0038888888888888888,716.1592001788254
15,0.4259848076472176,25.468055555555555,10849.004746981984
11,157.04899812362493,0.005277777777777778,828.8697123191316
9,0.7624855661444817,27.381666666666668,20878.125610312818
17,0.3804788533876937,39.10333333333333,14877.99143030345
20,0.0,119.62333333333333,0.0
17,0.1108611906235899,40.80166666666667,4523.321346093508
13,0.4775966045910627,42.49916666666667,20297.45769794967
16,0.0,64.17277777777778,0.0
11,0.016937220603785778,45.174166666666665,765.1248264255192
11,0.45943216247261054,44.17944444444444,20297.45769794967
14,0.0,43.065555555555555,0.0
2,0.6689080613390713,30.344166666666666,20297.45769794967
16,0.06016357797893577,87.37194444444444,5256.608792754577
16,0.012119349406811378,63.1325,765.1248264255192
13,0.449239305621815,43.50833333333333,19545.653455429136
18,0.0,27.404166666666665,0.0
8,0.0,29.592222222222222,0.0
13,0.0,26.70722222222222,0.0
16,0.31901701686364903,63.625,20297.45769794967
17,0.22459033257687666,39.99027777777778,8981.42978595279
19,0.5129606587268988,38.103611111111114,19545.653455429136
13,0.6957627457697049,43.528888888888886,30285.77925363773
11,151.3013469869989,0.016666666666666666,2521.689116449982
12,189.12668373374862,0.013333333333333334,2521.689116449982
11,0.5487544506619678,46.81527777777778,25690.09203953187
12,0.7469517891291575,26.16722222222222,19545.653455429136
